===== activity-start intents (ActivityTaskManager / ActivityManager) =====
--------- beginning of system
09-24 00:25:45.042   555   592 I ActivityManager: Connection with lmkd established
09-24 00:27:36.851   555   590 I ActivityManager: Killing 4608:com.omnipizza.app/u0a210 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:27:36.853   555   590 W ActivityTaskManager: Force removing ActivityRecord{a13c7b5 u0 com.omnipizza.app/.MainActivity t9 f}}: app died, no saved state
09-24 00:27:36.887   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 4608
09-24 00:27:36.931   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10210 user=0: pkg removed
09-24 00:27:36.942   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:27:37.475   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:27:37.820   555  2022 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:27:38.137   555   591 I ActivityManager: Start proc 5085:com.android.externalstorage/u0a104 for content provider {com.android.externalstorage/com.android.externalstorage.ExternalStorageProvider}
09-24 00:27:41.137   555  1576 W ActivityTaskManager: callingPackage for (uid=2000, pid=5125) has no WPC
09-24 00:27:41.254   555  1576 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:27:41.401   555   591 W ActivityManager: Slow operation: 80ms so far, now at startProcess: returned from zygote!
09-24 00:27:41.409   555   591 W ActivityManager: Slow operation: 88ms so far, now at startProcess: done updating battery stats
09-24 00:27:41.409   555   591 W ActivityManager: Slow operation: 88ms so far, now at startProcess: building log message
09-24 00:27:41.409   555   591 I ActivityManager: Start proc 5133:com.omnipizza.app/u0a211 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:27:41.409   555   591 W ActivityManager: Slow operation: 88ms so far, now at startProcess: starting to update pids map
09-24 00:27:41.409   555   591 W ActivityManager: Slow operation: 88ms so far, now at startProcess: done updating pids map
09-24 00:27:42.210   555  1238 W ActivityManager: Slow operation: 72ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-24 00:27:42.210   555  1238 W ActivityManager: Slow operation: 72ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-24 00:27:58.068   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10211 user=-1: deletePackageX
09-24 00:27:58.074   555   590 I ActivityManager: Killing 5133:com.omnipizza.app/u0a211 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:27:58.075   555   590 W ActivityTaskManager: Force removing ActivityRecord{6bea174 u0 com.omnipizza.app/.MainActivity t10 f}}: app died, no saved state
09-24 00:27:58.136   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:27:58.141   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 5133
09-24 00:27:58.167   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10211 user=0: pkg removed
09-24 00:27:58.774   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:27:58.806   555  1773 W ActivityManager: pid 2123 com.google.android.documentsui sent binder code 1 with flags 2 to frozen apps and got error -2147483646
09-24 00:27:58.836   555  1773 I ActivityManager: Process com.android.externalstorage (pid 5085) early provider death
09-24 00:27:58.843   555  1773 I ActivityManager: Process com.android.externalstorage (pid 5085) has died: cch+5 CEM 
09-24 00:27:58.965   555  1642 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:28:02.956   555  1771 W ActivityTaskManager: callingPackage for (uid=2000, pid=5543) has no WPC
09-24 00:28:02.974   555  1771 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:28:03.178   555   591 W ActivityManager: Slow operation: 141ms so far, now at startProcess: returned from zygote!
09-24 00:28:03.178   555   591 W ActivityManager: Slow operation: 141ms so far, now at startProcess: done updating battery stats
09-24 00:28:03.178   555   591 W ActivityManager: Slow operation: 141ms so far, now at startProcess: building log message
09-24 00:28:03.178   555   591 I ActivityManager: Start proc 5546:com.omnipizza.app/u0a212 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:28:03.178   555   591 W ActivityManager: Slow operation: 141ms so far, now at startProcess: starting to update pids map
09-24 00:28:03.178   555   591 W ActivityManager: Slow operation: 141ms so far, now at startProcess: done updating pids map
09-24 00:28:20.567   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10212 user=-1: deletePackageX
09-24 00:28:20.572   555   590 I ActivityManager: Killing 5546:com.omnipizza.app/u0a212 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:28:20.577   555   590 W ActivityTaskManager: Force removing ActivityRecord{99533a u0 com.omnipizza.app/.MainActivity t11 f}}: app died, no saved state
09-24 00:28:20.635   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10212 user=0: pkg removed
09-24 00:28:20.675   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:28:20.772   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 5546
09-24 00:28:21.482   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:28:21.512   555  1641 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:28:24.380   555  1771 W ActivityTaskManager: callingPackage for (uid=2000, pid=6012) has no WPC
09-24 00:28:24.409   555  1771 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:28:24.459   555   591 I ActivityManager: Start proc 6015:com.omnipizza.app/u0a213 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:28:24.512   555   591 W ActivityManager: Slow operation: 98ms so far, now at startProcess: starting to update pids map
09-24 00:28:24.513   555   591 W ActivityManager: Slow operation: 99ms so far, now at startProcess: done updating pids map
09-24 00:28:24.649   555  1645 W ActivityManager: Slow operation: 68ms so far, now at attachApplicationLocked: immediately before bindApplication
09-24 00:28:24.668   555  1645 W ActivityManager: Slow operation: 87ms so far, now at attachApplicationLocked: immediately after bindApplication
09-24 00:28:24.668   555  1645 W ActivityManager: Slow operation: 87ms so far, now at attachApplicationLocked: after updateLruProcessLocked
09-24 00:28:24.673   555  1645 W ActivityManager: Slow operation: 92ms so far, now at attachApplicationLocked: after updateOomAdjLocked
09-24 00:28:26.157   555  1575 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10142; uidState: BFGS; uidBFSL: [BFSL]; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:34; callerTargetSdkVersion:34; startForegroundCount:0; bindFromPackage:null: isBindService:false]
09-24 00:28:41.179   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10213 user=-1: deletePackageX
09-24 00:28:41.180   555   590 I ActivityManager: Killing 6015:com.omnipizza.app/u0a213 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:28:41.183   555   590 W ActivityTaskManager: Force removing ActivityRecord{80aa846 u0 com.omnipizza.app/.MainActivity t12 f}}: app died, no saved state
09-24 00:28:41.251   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:28:41.254   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 6015
09-24 00:28:41.324   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10213 user=0: pkg removed
09-24 00:28:41.575   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:28:42.082   555  1755 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:28:44.607   555  2025 W ActivityTaskManager: callingPackage for (uid=2000, pid=6410) has no WPC
09-24 00:28:44.662   555  2025 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:28:44.903   555   591 W ActivityManager: Slow operation: 223ms so far, now at startProcess: returned from zygote!
09-24 00:28:44.903   555   591 W ActivityManager: Slow operation: 223ms so far, now at startProcess: done updating battery stats
09-24 00:28:44.903   555   591 W ActivityManager: Slow operation: 223ms so far, now at startProcess: building log message
09-24 00:28:44.903   555   591 I ActivityManager: Start proc 6416:com.omnipizza.app/u0a214 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:28:44.903   555   591 W ActivityManager: Slow operation: 223ms so far, now at startProcess: starting to update pids map
09-24 00:28:44.906   555   591 W ActivityManager: Slow operation: 226ms so far, now at startProcess: done updating pids map
09-24 00:28:46.487   555  1576 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10142; uidState: BFGS; uidBFSL: [BFSL]; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:34; callerTargetSdkVersion:34; startForegroundCount:0; bindFromPackage:null: isBindService:false]
09-24 00:29:01.966   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10214 user=-1: deletePackageX
09-24 00:29:01.967   555   590 I ActivityManager: Killing 6416:com.omnipizza.app/u0a214 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:29:01.969   555   590 W ActivityTaskManager: Force removing ActivityRecord{9a66b06 u0 com.omnipizza.app/.MainActivity t13 f}}: app died, no saved state
09-24 00:29:02.041   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:29:02.049   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 6416
09-24 00:29:02.056   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10214 user=0: pkg removed
09-24 00:29:02.639   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:29:03.030   555  1642 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:29:05.659   555  1755 W ActivityTaskManager: callingPackage for (uid=2000, pid=6830) has no WPC
09-24 00:29:05.717   555  1755 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:29:05.795   555   591 I ActivityManager: Start proc 6833:com.omnipizza.app/u0a215 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:29:07.624   555  2026 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10142; uidState: BFGS; uidBFSL: [BFSL]; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:34; callerTargetSdkVersion:34; startForegroundCount:0; bindFromPackage:null: isBindService:false]
09-24 00:29:22.413   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10215 user=-1: deletePackageX
09-24 00:29:22.417   555   590 I ActivityManager: Killing 6833:com.omnipizza.app/u0a215 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:29:22.420   555   590 W ActivityTaskManager: Force removing ActivityRecord{e0994e6 u0 com.omnipizza.app/.MainActivity t14 f}}: app died, no saved state
09-24 00:29:22.451   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 6833
09-24 00:29:22.499   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:29:22.545   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10215 user=0: pkg removed
09-24 00:29:22.834   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:29:23.247   555   895 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:29:25.821   555  1577 W ActivityTaskManager: callingPackage for (uid=2000, pid=7240) has no WPC
09-24 00:29:25.844   555  1577 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:29:25.938   555   591 W ActivityManager: Slow operation: 88ms so far, now at startProcess: returned from zygote!
09-24 00:29:25.938   555   591 W ActivityManager: Slow operation: 88ms so far, now at startProcess: done updating battery stats
09-24 00:29:25.938   555   591 W ActivityManager: Slow operation: 88ms so far, now at startProcess: building log message
09-24 00:29:25.938   555   591 I ActivityManager: Start proc 7246:com.omnipizza.app/u0a216 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:29:25.938   555   591 W ActivityManager: Slow operation: 88ms so far, now at startProcess: starting to update pids map
09-24 00:29:25.939   555   591 W ActivityManager: Slow operation: 89ms so far, now at startProcess: done updating pids map
09-24 00:29:27.598   555  2022 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10142; uidState: BFGS; uidBFSL: [BFSL]; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:34; callerTargetSdkVersion:34; startForegroundCount:0; bindFromPackage:null: isBindService:false]
09-24 00:29:34.383   555   895 W ActivityManager: stopServiceToken startId 13 is last, but have 1 remaining args
09-24 00:29:42.103   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10216 user=-1: deletePackageX
09-24 00:29:42.106   555   590 I ActivityManager: Killing 7246:com.omnipizza.app/u0a216 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:29:42.112   555   590 W ActivityTaskManager: Force removing ActivityRecord{5735f68 u0 com.omnipizza.app/.MainActivity t15 f}}: app died, no saved state
09-24 00:29:42.171   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 7246
09-24 00:29:42.177   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:29:42.240   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10216 user=0: pkg removed
09-24 00:29:42.738   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:29:42.994   555  1765 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:29:46.239   555  1756 W ActivityTaskManager: callingPackage for (uid=2000, pid=7645) has no WPC
09-24 00:29:46.287   555  1756 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:29:46.429   555   591 W ActivityManager: Slow operation: 119ms so far, now at startProcess: returned from zygote!
09-24 00:29:46.429   555   591 W ActivityManager: Slow operation: 119ms so far, now at startProcess: done updating battery stats
09-24 00:29:46.429   555   591 W ActivityManager: Slow operation: 119ms so far, now at startProcess: building log message
09-24 00:29:46.429   555   591 I ActivityManager: Start proc 7660:com.omnipizza.app/u0a217 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:29:46.429   555   591 W ActivityManager: Slow operation: 119ms so far, now at startProcess: starting to update pids map
09-24 00:29:46.429   555   591 W ActivityManager: Slow operation: 119ms so far, now at startProcess: done updating pids map
09-24 00:29:47.317   555  1773 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10142; uidState: BTOP; uidBFSL: [BFSL]; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:34; callerTargetSdkVersion:34; startForegroundCount:0; bindFromPackage:null: isBindService:false]
09-24 00:30:03.041   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10217 user=-1: deletePackageX
09-24 00:30:03.044   555   590 I ActivityManager: Killing 7660:com.omnipizza.app/u0a217 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:30:03.046   555   590 W ActivityTaskManager: Force removing ActivityRecord{29c3435 u0 com.omnipizza.app/.MainActivity t16 f}}: app died, no saved state
09-24 00:30:03.083   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 7660
09-24 00:30:03.085   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10217 user=0: pkg removed
09-24 00:30:03.094   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:30:03.650   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:30:03.938   555  1765 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:30:07.354   555  1771 W ActivityTaskManager: callingPackage for (uid=2000, pid=8057) has no WPC
09-24 00:30:07.363   555  1771 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:30:07.491   555   591 W ActivityManager: Slow operation: 63ms so far, now at startProcess: asking zygote to start proc
09-24 00:30:07.533   555   591 W ActivityManager: Slow operation: 105ms so far, now at startProcess: returned from zygote!
09-24 00:30:07.538   555   591 W ActivityManager: Slow operation: 110ms so far, now at startProcess: done updating battery stats
09-24 00:30:07.541   555   591 W ActivityManager: Slow operation: 113ms so far, now at startProcess: building log message
09-24 00:30:07.541   555   591 I ActivityManager: Start proc 8075:com.omnipizza.app/u0a218 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:30:07.541   555   591 W ActivityManager: Slow operation: 113ms so far, now at startProcess: starting to update pids map
09-24 00:30:07.569   555   591 W ActivityManager: Slow operation: 141ms so far, now at startProcess: done updating pids map
09-24 00:30:08.154   555  1017 W ActivityManager: Slow operation: 117ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-24 00:30:08.154   555  1017 W ActivityManager: Slow operation: 117ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-24 00:30:23.652   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10218 user=-1: deletePackageX
09-24 00:30:23.654   555   590 I ActivityManager: Killing 8075:com.omnipizza.app/u0a218 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:30:23.655   555   590 W ActivityTaskManager: Force removing ActivityRecord{65e4dfa u0 com.omnipizza.app/.MainActivity t17 f}}: app died, no saved state
09-24 00:30:23.683   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 8075
09-24 00:30:23.693   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:30:23.809   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10218 user=0: pkg removed
09-24 00:30:24.145   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:30:24.576   555  1649 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:30:27.177   555  1764 W ActivityTaskManager: callingPackage for (uid=2000, pid=8479) has no WPC
09-24 00:30:27.191   555  1764 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:30:27.233   555   591 I ActivityManager: Start proc 8483:com.omnipizza.app/u0a219 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:30:28.983   555   643 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10142; uidState: BFGS; uidBFSL: [BFSL]; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:34; callerTargetSdkVersion:34; startForegroundCount:0; bindFromPackage:null: isBindService:false]
09-24 00:30:42.649   555  1575 I ActivityTaskManager: Activity reported stop, but no longer stopping: ActivityRecord{afc9e1 u0 com.google.android.apps.nexuslauncher/.NexusLauncherActivity t7} STOPPED
09-24 00:30:43.437   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10219 user=-1: deletePackageX
09-24 00:30:43.439   555   590 I ActivityManager: Killing 8483:com.omnipizza.app/u0a219 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:30:43.440   555   590 W ActivityTaskManager: Force removing ActivityRecord{b9370ee u0 com.omnipizza.app/.MainActivity t18 f}}: app died, no saved state
09-24 00:30:43.524   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:30:43.535   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 8483
09-24 00:30:43.550   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10219 user=0: pkg removed
09-24 00:30:44.238   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:30:44.867   555  1577 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:30:47.719   555  1764 W ActivityTaskManager: callingPackage for (uid=2000, pid=8913) has no WPC
09-24 00:30:47.787   555  1764 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:30:47.917   555   591 W ActivityManager: Slow operation: 75ms so far, now at startProcess: returned from zygote!
09-24 00:30:48.061   555  2025 W ActivityManager: Slow operation: 219ms so far, now at startProcess: done updating battery stats
09-24 00:30:48.061   555  2025 W ActivityManager: Slow operation: 219ms so far, now at startProcess: building log message
09-24 00:30:48.061   555  2025 I ActivityManager: Start proc 8918:com.omnipizza.app/u0a220 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:30:48.061   555  2025 W ActivityManager: Slow operation: 219ms so far, now at startProcess: starting to update pids map
09-24 00:30:48.070   555  2025 W ActivityManager: Slow operation: 228ms so far, now at startProcess: done updating pids map
09-24 00:30:49.141   555   573 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10142; uidState: BTOP; uidBFSL: [BFSL]; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:34; callerTargetSdkVersion:34; startForegroundCount:0; bindFromPackage:null: isBindService:false]
09-24 00:30:55.328   555  2025 W ActivityManager: stopServiceToken startId 13 is last, but have 1 remaining args
09-24 00:30:56.462   555  1238 W ActivityManager: stopServiceToken startId 15 is last, but have 1 remaining args
09-24 00:31:13.272   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10220 user=-1: deletePackageX
09-24 00:31:13.274   555   590 I ActivityManager: Killing 8918:com.omnipizza.app/u0a220 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:31:13.275   555   590 W ActivityTaskManager: Force removing ActivityRecord{fbd1fd8 u0 com.omnipizza.app/.MainActivity t19 f}}: app died, no saved state
09-24 00:31:13.320   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10220 user=0: pkg removed
09-24 00:31:13.340   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:31:13.460   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 8918
09-24 00:31:13.539   555   591 W ActivityManager: Slow operation: 64ms so far, now at startProcess: done updating battery stats
09-24 00:31:13.539   555   591 W ActivityManager: Slow operation: 64ms so far, now at startProcess: building log message
09-24 00:31:13.539   555   591 I ActivityManager: Start proc 9408:com.android.externalstorage/u0a104 for content provider {com.android.externalstorage/com.android.externalstorage.ExternalStorageProvider}
09-24 00:31:13.539   555   591 W ActivityManager: Slow operation: 64ms so far, now at startProcess: starting to update pids map
09-24 00:31:13.541   555   591 W ActivityManager: Slow operation: 66ms so far, now at startProcess: done updating pids map
09-24 00:31:14.124   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
09-24 00:31:14.229   555  1773 W ActivityManager: Slow operation: 55ms so far, now at attachApplicationLocked: immediately before bindApplication
09-24 00:31:14.265   555  1765 W ActivityManager: pid 555 system sent binder code 7 with flags 1 to frozen apps and got error -32
09-24 00:31:14.471   555  1773 W ActivityManager: Slow operation: 297ms so far, now at attachApplicationLocked: immediately after bindApplication
09-24 00:31:14.471   555  1773 W ActivityManager: Slow operation: 297ms so far, now at attachApplicationLocked: after updateLruProcessLocked
09-24 00:31:14.475   555  1773 W ActivityManager: Slow operation: 301ms so far, now at attachApplicationLocked: after updateOomAdjLocked
09-24 00:31:16.851   555   574 W ActivityTaskManager: callingPackage for (uid=2000, pid=9471) has no WPC
09-24 00:31:16.864   555   574 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
09-24 00:31:16.925   555   591 W ActivityManager: Slow operation: 58ms so far, now at startProcess: returned from zygote!
09-24 00:31:16.935   555   591 W ActivityManager: Slow operation: 68ms so far, now at startProcess: done updating battery stats
09-24 00:31:16.935   555   591 W ActivityManager: Slow operation: 68ms so far, now at startProcess: building log message
09-24 00:31:16.935   555   591 I ActivityManager: Start proc 9476:com.omnipizza.app/u0a221 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-24 00:31:16.935   555   591 W ActivityManager: Slow operation: 68ms so far, now at startProcess: starting to update pids map
09-24 00:31:16.962   555   591 W ActivityManager: Slow operation: 95ms so far, now at startProcess: done updating pids map
09-24 00:31:18.204   555  2026 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10142; uidState: BTOP; uidBFSL: [BFSL]; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:34; callerTargetSdkVersion:34; startForegroundCount:0; bindFromPackage:null: isBindService:false]
09-24 00:31:25.831   555  2018 W ActivityManager: stopServiceToken startId 15 is last, but have 1 remaining args
09-24 00:31:42.288   555   590 I ActivityManager: Force stopping com.omnipizza.app appid=10221 user=-1: deletePackageX
09-24 00:31:42.291   555   590 I ActivityManager: Killing 9476:com.omnipizza.app/u0a221 (adj 0): stop com.omnipizza.app due to deletePackageX
09-24 00:31:42.294   555   590 W ActivityTaskManager: Force removing ActivityRecord{1467399 u0 com.omnipizza.app/.MainActivity t20 f}}: app died, no saved state
09-24 00:31:42.333   555   581 W ActivityManager: setHasOverlayUi called on unknown pid: 9476
09-24 00:31:42.364   555   614 I ActivityManager: Force stopping com.omnipizza.app appid=10221 user=0: pkg removed
09-24 00:31:42.368   555   582 W ActivityTaskManager: Unable to send transaction to client proc com.omnipizza.app: no app thread
